DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,Sunrise,Sunset
2022-02-11 1:55:00,14,52,,,22,CLR:00,24.55,10,37,280,29,,
2022-02-11 2:15:00,14,50,,,24,CLR:00,24.55,10,36,320,13,,
2022-02-11 2:35:00,14,50,,,24,CLR:00,24.55,10,36,330,11,,
2022-02-11 2:55:00,16,50,,,25,CLR:00,24.57,10,36,300,16,,
2022-02-11 3:15:00,16,48,,,27,CLR:00,24.57,10,35,310,17,,
2022-02-11 3:35:00,16,50,,,25,CLR:00,24.59,10,36,300,21,,
2022-02-11 3:55:00,16,48,,,27,CLR:00,24.6,10,35,310,10,,
2022-02-11 4:15:00,16,46,,,29,CLR:00,24.6,10,34,230,6,,
2022-02-11 4:35:00,16,48,,,27,CLR:00,24.62,10,35,30,8,,
2022-02-11 4:55:00,18,45,,,34,CLR:00,24.64,10,34,350,16,,
2022-02-11 5:15:00,27,32,,,80,CLR:00,24.68,10,30,70,10,,
2022-02-11 5:35:00,27,32,,,80,CLR:00,24.72,10,30,0,0,,
2022-02-11 5:55:00,27,32,,,80,SCT:04 21,24.73,10,30,160,5,,
2022-02-11 6:15:00,27,32,,,80,BKN:07 21,24.74,10,30,160,5,,
2022-02-11 6:35:00,27,32,,,80,OVC:08 23,24.75,10,30,160,6,,
2022-02-11 6:55:00,25,32,,,75,OVC:08 23,24.75,10,29,170,6,,
2022-02-11 7:15:00,25,32,,,75,OVC:08 23,24.77,10,29,160,5,,
2022-02-11 7:35:00,25,32,,,75,OVC:08 23,24.77,10,29,150,8,,
2022-02-11 7:55:00,25,34,,,70,OVC:08 25,24.77,10,30,150,8,,
2022-02-11 8:15:00,23,34,,,65,OVC:08 25,24.78,10,30,140,6,,
2022-02-11 8:35:00,23,34,,,65,OVC:08 27,24.78,10,30,160,5,,
2022-02-11 8:55:00,23,34,,,65,OVC:08 25,24.78,10,30,110,6,,
2022-02-11 9:15:00,23,36,,,60,OVC:08 25,24.79,10,31,110,7,,
2022-02-11 9:35:00,23,37,,,56,BKN:07 27,24.79,10,31,70,7,,
2022-02-11 9:55:00,21,36,,,56,BKN:07 27,24.79,10,30,110,3,,
2022-02-11 10:15:00,21,37,,,52,OVC:08 29,24.79,10,31,110,6,,
2022-02-11 10:35:00,23,36,,,60,OVC:08 31,24.79,10,31,110,6,,
2022-02-11 10:55:00,21,36,,,56,OVC:08 33,24.8,10,30,80,5,,
2022-02-11 11:15:00,21,36,,,56,OVC:08 33,24.8,10,30,100,5,,
2022-02-11 11:35:00,23,36,,,60,OVC:08 33,24.8,10,31,130,6,,
2022-02-11 11:55:00,23,36,,,60,OVC:08 33,24.8,10,31,100,7,,
2022-02-11 12:15:00,25,34,,-SN:03 |SN |,70,BKN:07 26 OVC:08 33,24.8,7,30,60,14,,
2022-02-11 12:35:00,28,32,,-SN:03 |SN |,87,BKN:07 19 OVC:08 27,24.8,1.5,30,70,9,,
2022-02-11 12:55:00,30,32,,-SN:03 |SN |,93,BKN:07 8 OVC:08 12,24.81,1,31,40,9,,
2022-02-11 13:15:00,28,30,,-SN:03 |SN |,93,OVC:08 8,24.82,0.75,29,50,6,,
2022-02-11 13:35:00,28,30,0.01,SN:03 s |SN s |s,93,OVC:08 8,24.83,0.5,29,60,3,,
2022-02-11 13:55:00,28,30,0.03,SN:03 s |SN s |s,93,OVC:08 6,24.84,0.5,29,50,5,,
2022-02-11 14:15:00,28,30,0.02,SN:03 s |SN s |s,93,OVC:08 4,24.84,0.5,29,130,6,,
2022-02-11 14:35:00,28,30,0.03,-SN:03 |SN |,93,OVC:08 4,24.85,0.75,29,50,5,,
2022-02-11 14:55:00,28,30,0.04,+SN:03 s |SN s |,93,OVC:08 4,24.86,0.25,29,70,5,,
2022-02-11 15:15:00,28,30,0.02,+SN:03 s |SN s |,93,OVC:08 2,24.86,0.25,29,140,3,,
2022-02-11 15:35:00,28,30,0.06,* |* |*,93,OVC:08 2,24.86,NaN,29,150,3,,
2022-02-11 15:55:00,28,30,0.06,* |* |*,93,OVC:08 4,24.87,NaN,29,0,0,,
2022-02-11 16:15:00,28,30,0.01,SN:03 s |SN s |s,93,OVC:08 4,24.87,0.5,29,0,0,,
2022-02-11 16:35:00,28,28,0.02,SN:03 s |SN s |s,100,OVC:08 6,24.88,0.5,28,0,0,,
2022-02-11 16:55:00,28,28,0.03,SN:03 s |SN s |s,100,OVC:08 4,24.89,0.5,28,0,0,,
2022-02-11 17:15:00,28,28,0.01,SN:03 s |SN s |s,100,OVC:08 4,24.91,0.5,28,0,0,,
2022-02-11 17:35:00,28,28,0.03,* |* |*,100,OVC:08 4,24.91,NaN,28,0,0,,
2022-02-11 17:55:00,28,28,0.05,* |* |*,100,OVC:08 4,24.92,NaN,28,70,3,,
2022-02-11 18:15:00,28,28,0.02,-SN:03 |SN |,100,OVC:08 4,24.93,1,28,90,3,,
2022-02-11 18:35:00,28,28,0.02,-SN:03 |SN |,100,OVC:08 4,24.95,1.25,28,0,0,,
2022-02-11 18:55:00,28,28,0.03,* |* |*,100,OVC:08 4,24.96,NaN,28,0,0,,
2022-02-11 19:15:00,28,28,0.01,* |* |*,100,OVC:08 6,24.96,NaN,28,40,5,,
2022-02-11 19:35:00,27,27,0.02,* |* |*,100,OVC:08 4,24.97,NaN,27,50,3,,
2022-02-11 19:55:00,27,27,0.03,-SN:03 |SN |,100,OVC:08 4,24.98,1.5,27,40,8,,
2022-02-11 20:15:00,25,27,,-SN:03 |SN |,93,BKN:07 9 OVC:08 13,24.99,2.5,26,350,5,,
2022-02-11 20:35:00,25,27,,-SN:03 |SN |,93,OVC:08 13,25.01,3,26,310,3,,
2022-02-11 20:55:00,25,27,,-SN:03 |SN |,93,OVC:08 15,25.01,2.5,26,0,0,,
2022-02-11 21:15:00,25,27,,-SN:03 |SN |,93,BKN:07 15 OVC:08 22,25.02,2.5,26,310,3,,
2022-02-11 21:35:00,25,27,,-SN:03 |SN |,93,BKN:07 10 OVC:08 15,25.03,1.75,26,0,0,,
2022-02-11 21:55:00,25,27,0.01,-SN:03 |SN |,93,OVC:08 8,25.03,2,26,270,3,,
2022-02-11 22:15:00,25,27,,-SN:03 |SN |,93,OVC:08 8,25.03,1.75,26,0,0,,
2022-02-11 22:35:00,25,27,,-SN:03 |SN |,93,BKN:07 10 BKN:07 20 OVC:08 95,25.03,4,26,0,0,,
2022-02-11 22:55:00,25,27,,-SN:03 |SN |,93,SCT:04 17 BKN:07 37 OVC:08 45,25.04,3,26,0,0,,
2022-02-11 23:15:00,25,27,,,93,OVC:08 35,25.04,10,26,0,0,,
2022-02-11 23:35:00,25,27,,,93,BKN:07 37 OVC:08 45,25.04,10,26,0,0,,
2022-02-11 23:55:00,25,27,,,93,SCT:04 31 SCT:04 37 OVC:08 45,25.04,10,26,0,0,,
2022-02-11 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,659,1732
2022-02-12 0:15:00,23,23,,,100,SCT:04 33 SCT:04 45,25.04,10,23,0,0,,
2022-02-12 0:35:00,23,23,,,100,SCT:04 33,25.04,10,23,0,0,,
2022-02-12 0:55:00,21,23,,,93,BKN:07 33,25.03,10,22,0,0,,
2022-02-12 1:15:00,21,23,,,93,SCT:04 33,25.03,10,22,0,0,,
2022-02-12 1:35:00,19,21,,,93,CLR:00,25.03,10,20,220,3,,
2022-02-12 1:55:00,19,21,,,93,CLR:00,25.03,10,20,210,3,,
2022-02-12 2:15:00,18,19,,,93,CLR:00,25.03,10,19,220,3,,
2022-02-12 2:35:00,12,18,,,79,CLR:00,25.02,10,16,0,0,,
2022-02-12 2:55:00,14,19,,,79,CLR:00,25.02,10,17,230,5,,
2022-02-12 3:15:00,14,19,,,79,CLR:00,25.01,10,17,220,3,,
2022-02-12 3:35:00,12,18,,,79,CLR:00,25.01,10,16,210,3,,
2022-02-12 3:55:00,12,18,,,79,CLR:00,25.01,10,16,0,0,,
2022-02-12 4:15:00,12,16,,,86,CLR:00,24.99,10,15,170,3,,
2022-02-12 4:35:00,12,16,,,86,CLR:00,24.99,10,15,220,3,,
2022-02-12 4:55:00,12,14,,,92,CLR:00,24.99,10,13,0,0,,
2022-02-12 5:15:00,12,16,,,86,CLR:00,24.99,10,15,0,0,,
2022-02-12 5:35:00,12,18,,,79,CLR:00,24.98,10,16,190,3,,
2022-02-12 5:55:00,12,14,,,92,CLR:00,24.97,10,13,190,5,,
2022-02-12 6:15:00,12,18,,,79,CLR:00,24.97,10,16,190,3,,
2022-02-12 6:35:00,10,18,,,73,CLR:00,24.97,10,16,220,5,,
2022-02-12 6:55:00,10,18,,,73,CLR:00,24.97,10,16,0,0,,
2022-02-12 7:15:00,9,12,,,85,CLR:00,24.97,10,11,290,3,,
2022-02-12 7:35:00,10,16,,,79,CLR:00,24.97,10,14,0,0,,
2022-02-12 7:55:00,12,18,,,79,CLR:00,24.96,10,16,0,0,,
2022-02-12 8:15:00,12,18,,HZ:7 |FU |HZ,79,CLR:00,24.96,2.5,16,0,0,,
2022-02-12 8:35:00,12,19,,,73,CLR:00,24.96,10,17,0,0,,
2022-02-12 8:55:00,14,21,,,74,CLR:00,24.96,10,19,0,0,,
2022-02-12 9:15:00,12,23,,,63,CLR:00,24.96,10,20,0,0,,
2022-02-12 9:35:00,14,23,,,68,CLR:00,24.95,10,20,0,0,,
2022-02-12 9:55:00,14,25,,,63,CLR:00,24.95,10,21,0,0,,
2022-02-12 10:15:00,14,27,,,59,CLR:00,24.95,10,23,0,0,,
2022-02-12 10:35:00,14,28,,,55,CLR:00,24.94,10,23,0,0,,
2022-02-12 10:55:00,12,30,,,47,CLR:00,24.94,10,24,0,0,,
2022-02-12 11:15:00,14,28,,,55,SCT:04 120,24.93,10,23,350,3,,
2022-02-12 11:35:00,14,30,,,51,SCT:04 120,24.92,10,25,0,0,,
2022-02-12 11:55:00,12,30,,,47,SCT:04 120,24.91,10,24,0,0,,
2022-02-12 12:15:00,12,30,,,47,CLR:00,24.9,10,24,0,0,,
2022-02-12 12:35:00,10,32,,,40,CLR:00,24.89,10,25,0,0,,
2022-02-12 12:55:00,10,36,,,35,CLR:00,24.87,10,27,0,0,,
2022-02-12 13:15:00,14,36,,,41,SCT:04 110,24.86,10,28,0,0,,
2022-02-12 13:35:00,16,36,,,44,SCT:04 120,24.86,10,29,360,3,,
2022-02-12 13:55:00,18,34,,,51,SCT:04 120,24.86,10,28,350,6,,
2022-02-12 14:15:00,14,34,,,44,CLR:00,24.86,10,27,340,5,,
2022-02-12 14:35:00,19,34,,,56,CLR:00,24.86,10,28,340,3,,
2022-02-12 14:55:00,18,34,,,51,CLR:00,24.86,10,28,0,0,,
2022-02-12 15:15:00,18,34,,,51,CLR:00,24.87,10,28,0,0,,
2022-02-12 15:35:00,19,34,,,56,CLR:00,24.87,10,28,0,0,,
2022-02-12 15:55:00,19,32,,,60,CLR:00,24.87,10,27,300,3,,
2022-02-12 16:15:00,19,32,,,60,CLR:00,24.88,10,27,0,0,,
2022-02-12 16:35:00,19,32,,,60,CLR:00,24.88,10,27,0,0,,
2022-02-12 16:55:00,19,32,,,60,CLR:00,24.88,10,27,250,3,,
2022-02-12 17:15:00,19,34,,,56,CLR:00,24.89,10,28,0,0,,
2022-02-12 17:35:00,19,32,,,60,CLR:00,24.9,10,27,0,0,,
2022-02-12 17:55:00,21,32,,,64,CLR:00,24.9,10,28,180,3,,
2022-02-12 18:15:00,21,30,,,69,CLR:00,24.91,10,27,0,0,,
2022-02-12 18:35:00,23,28,,,80,CLR:00,24.91,10,26,280,5,,
2022-02-12 18:55:00,23,30,,,75,CLR:00,24.92,10,27,0,0,,
2022-02-12 19:15:00,21,28,,,74,CLR:00,24.92,10,25,270,3,,
2022-02-12 19:35:00,23,28,,,80,CLR:00,24.92,10,26,300,3,,
2022-02-12 19:55:00,23,27,,,86,CLR:00,24.92,10,26,200,5,,
2022-02-12 20:15:00,25,27,,,93,CLR:00,24.93,10,26,190,5,,
2022-02-12 20:35:00,23,28,,,80,CLR:00,24.94,10,26,250,3,,
2022-02-12 20:55:00,23,27,,,86,CLR:00,24.95,10,26,230,5,,
2022-02-12 21:15:00,21,27,,,80,CLR:00,24.95,10,25,0,0,,
2022-02-12 21:35:00,21,27,,,80,CLR:00,24.95,10,25,0,0,,
2022-02-12 21:55:00,21,25,,,86,CLR:00,24.95,10,24,210,3,,
2022-02-12 22:35:00,21,28,,,74,CLR:00,24.95,10,25,210,7,,
2022-02-12 22:55:00,21,28,,,74,CLR:00,24.95,10,25,250,5,,
2022-02-12 23:15:00,19,28,,,69,CLR:00,24.94,10,25,0,0,,
2022-02-12 23:35:00,19,25,,,80,CLR:00,24.94,10,23,330,3,,
2022-02-12 23:55:00,19,27,,,74,CLR:00,24.93,10,24,0,0,,
2022-02-12 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,658,1733
2022-02-13 0:15:00,18,25,,,74,CLR:00,24.93,10,23,0,0,,
2022-02-13 0:35:00,19,25,,,80,CLR:00,24.92,10,23,0,0,,
2022-02-13 0:55:00,18,25,,,74,CLR:00,24.92,10,23,0,0,,
2022-02-13 1:15:00,18,27,,,69,CLR:00,24.91,10,24,0,0,,
2022-02-13 1:35:00,18,27,,,69,CLR:00,24.91,10,24,0,0,,
2022-02-13 1:55:00,18,27,,,69,CLR:00,24.91,10,24,0,0,,
2022-02-13 2:15:00,18,25,,,74,CLR:00,24.91,10,23,0,0,,
2022-02-13 2:35:00,19,23,,,86,CLR:00,24.91,10,22,230,3,,
2022-02-13 2:55:00,19,23,,,86,CLR:00,24.9,10,22,200,3,,
2022-02-13 3:15:00,19,27,,,74,CLR:00,24.89,10,24,0,0,,
2022-02-13 3:35:00,19,27,,,74,CLR:00,24.89,10,24,0,0,,
2022-02-13 3:55:00,16,23,,,74,CLR:00,24.89,10,21,340,5,,
2022-02-13 4:15:00,16,21,,,80,CLR:00,24.89,10,19,360,5,,
2022-02-13 4:35:00,18,25,,,74,CLR:00,24.89,10,23,0,0,,
2022-02-13 4:55:00,18,27,,,69,CLR:00,24.9,10,24,360,5,,
2022-02-13 5:15:00,18,23,,,80,CLR:00,24.9,10,21,180,3,,
2022-02-13 5:35:00,18,23,,,80,CLR:00,24.9,10,21,240,3,,
2022-02-13 5:55:00,18,25,,,74,CLR:00,24.9,10,23,210,3,,
2022-02-13 6:15:00,18,25,,,74,CLR:00,24.91,10,23,240,6,,
2022-02-13 6:35:00,18,23,,,80,CLR:00,24.9,10,21,180,5,,
2022-02-13 6:55:00,19,23,,,86,CLR:00,24.9,10,22,200,6,,
2022-02-13 7:15:00,19,25,,,80,CLR:00,24.9,10,23,240,8,,
2022-02-13 7:35:00,18,25,,,74,CLR:00,24.9,10,23,0,0,,
2022-02-13 7:55:00,16,28,,,59,CLR:00,24.89,10,24,150,7,,
2022-02-13 8:15:00,14,30,,,51,CLR:00,24.89,10,25,0,0,,
2022-02-13 8:35:00,18,32,,,55,CLR:00,24.89,10,27,250,3,,
2022-02-13 8:55:00,19,32,,,60,CLR:00,24.89,10,27,150,3,,
2022-02-13 9:15:00,21,32,,,64,CLR:00,24.89,10,28,0,0,,
2022-02-13 9:35:00,21,37,,,52,CLR:00,24.88,10,31,0,0,,
2022-02-13 9:55:00,19,41,,,42,CLR:00,24.87,10,32,VRB,13,,
2022-02-13 10:15:00,10,50,,,20,CLR:00,24.86,10,35,270,20,,
2022-02-13 10:35:00,10,52,,,19,CLR:00,24.86,10,36,280,20,,
2022-02-13 10:55:00,10,52,,,19,CLR:00,24.86,10,36,280,22,,
2022-02-13 11:15:00,10,52,,,19,CLR:00,24.86,10,36,280,21,,
2022-02-13 11:35:00,10,54,,,18,CLR:00,24.86,10,37,280,18,,
2022-02-13 11:55:00,10,54,,,18,CLR:00,24.86,10,37,290,10,,
2022-02-13 12:15:00,10,54,,,18,CLR:00,24.85,10,37,290,8,,
2022-02-13 12:35:00,10,55,,,16,CLR:00,24.85,10,38,280,9,,
2022-02-13 12:55:00,10,55,,,16,CLR:00,24.84,10,38,310,9,,
2022-02-13 13:15:00,10,55,,,16,CLR:00,24.83,10,38,330,9,,
2022-02-13 13:35:00,10,55,,,16,CLR:00,24.82,10,38,VRB,8,,
2022-02-13 13:55:00,10,55,,,16,CLR:00,24.81,10,38,310,9,,
2022-02-13 14:15:00,10,55,,,16,CLR:00,24.81,10,38,290,10,,
2022-02-13 14:35:00,10,55,,,16,CLR:00,24.81,10,38,300,11,,
2022-02-13 14:55:00,10,57,,,15,CLR:00,24.81,10,39,270,10,,
2022-02-13 15:15:00,10,55,,,16,CLR:00,24.81,10,38,270,8,,
2022-02-13 15:35:00,12,54,,,19,CLR:00,24.81,10,37,270,5,,
2022-02-13 15:55:00,10,54,,,18,CLR:00,24.81,10,37,0,0,,
2022-02-13 16:15:00,9,54,,,16,CLR:00,24.81,10,37,0,0,,
2022-02-13 16:35:00,14,50,,,24,CLR:00,24.8,10,36,0,0,,
2022-02-13 16:55:00,14,52,,,22,CLR:00,24.81,10,37,0,0,,
2022-02-13 17:15:00,14,50,,,24,CLR:00,24.81,10,36,0,0,,
2022-02-13 17:35:00,12,50,,,22,CLR:00,24.81,10,35,290,7,,
2022-02-13 17:55:00,14,46,,,27,CLR:00,24.82,10,34,230,5,,
2022-02-13 18:15:00,12,46,,,25,CLR:00,24.82,10,33,260,5,,
2022-02-13 18:35:00,12,46,,,25,CLR:00,24.82,10,33,0,0,,
2022-02-13 18:55:00,14,43,,,31,CLR:00,24.83,10,32,190,3,,
2022-02-13 19:15:00,14,43,,,31,CLR:00,24.83,10,32,240,5,,
2022-02-13 19:35:00,14,43,,,31,CLR:00,24.83,10,32,0,0,,
2022-02-13 19:55:00,14,41,,,33,CLR:00,24.83,10,31,0,0,,
2022-02-13 20:15:00,12,43,,,29,CLR:00,24.83,10,32,250,3,,
2022-02-13 20:35:00,16,39,,,39,CLR:00,24.83,10,30,180,5,,
2022-02-13 20:55:00,12,43,,,29,CLR:00,24.83,10,32,210,5,,
2022-02-13 21:15:00,12,43,,,29,CLR:00,24.83,10,32,0,0,,
2022-02-13 21:35:00,14,41,,,33,CLR:00,24.83,10,31,160,3,,
2022-02-13 21:55:00,14,41,,,33,CLR:00,24.84,10,31,140,5,,
2022-02-13 22:15:00,10,43,,,26,CLR:00,24.84,10,31,160,6,,
2022-02-13 22:35:00,9,45,,,23,CLR:00,24.84,10,32,170,6,,
2022-02-13 22:55:00,9,46,,,21,CLR:00,24.84,10,33,140,6,,
2022-02-13 23:15:00,9,45,,,23,CLR:00,24.85,10,32,240,9,,
2022-02-13 23:35:00,5,46,,,18,CLR:00,24.85,10,32,230,6,,
2022-02-13 23:55:00,7,46,,,20,CLR:00,24.85,10,32,210,7,,
2022-02-13 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,657,1734
2022-02-14 0:15:00,10,41,,,28,CLR:00,24.85,10,30,300,8,,
2022-02-14 0:35:00,10,43,,,26,CLR:00,24.84,10,31,0,0,,
2022-02-14 0:55:00,12,41,,,31,CLR:00,24.83,10,30,0,0,,
2022-02-14 1:15:00,10,41,,,28,CLR:00,24.83,10,30,130,3,,
2022-02-14 1:35:00,14,37,,,38,CLR:00,24.83,10,29,230,7,,
2022-02-14 1:55:00,12,36,,,38,CLR:00,24.82,10,28,220,7,,
2022-02-14 2:15:00,12,34,,,41,CLR:00,24.82,10,26,330,3,,
2022-02-14 2:35:00,12,36,,,38,CLR:00,24.82,10,28,10,3,,
2022-02-14 2:55:00,12,34,,,41,CLR:00,24.82,10,26,0,0,,
2022-02-14 3:15:00,14,34,,,44,CLR:00,24.81,10,27,0,0,,
2022-02-14 3:35:00,14,32,,,47,CLR:00,24.81,10,26,250,6,,
2022-02-14 3:55:00,14,32,,,47,CLR:00,24.81,10,26,0,0,,
2022-02-14 4:15:00,14,32,,,47,CLR:00,24.81,10,26,230,5,,
2022-02-14 4:35:00,14,32,,,47,CLR:00,24.82,10,26,360,5,,
2022-02-14 4:55:00,14,30,,,51,CLR:00,24.82,10,25,310,7,,
2022-02-14 5:15:00,14,32,,,47,CLR:00,24.82,10,26,300,5,,
2022-02-14 5:35:00,14,32,,,47,CLR:00,24.82,10,26,0,0,,
2022-02-14 5:55:00,16,32,,,51,CLR:00,24.82,10,26,360,6,,
2022-02-14 6:15:00,16,30,,,55,CLR:00,24.81,10,25,350,5,,
2022-02-14 6:35:00,16,30,,,55,CLR:00,24.81,10,25,230,3,,
2022-02-14 6:55:00,18,30,,,59,CLR:00,24.81,10,26,0,0,,
2022-02-14 7:15:00,18,28,,,64,CLR:00,24.79,10,24,90,5,,
2022-02-14 7:35:00,18,28,,,64,CLR:00,24.8,10,24,0,0,,
2022-02-14 7:55:00,18,32,,,55,CLR:00,24.79,10,27,0,0,,
2022-02-14 8:15:00,16,32,,,51,CLR:00,24.79,10,26,50,3,,
2022-02-14 8:35:00,19,34,,,56,CLR:00,24.78,10,28,360,6,,
2022-02-14 8:55:00,18,36,,,48,CLR:00,24.79,10,29,0,0,,
2022-02-14 9:15:00,19,37,,,48,CLR:00,24.78,10,30,0,0,,
2022-02-14 9:35:00,18,39,,,42,CLR:00,24.78,10,31,70,5,,
2022-02-14 9:55:00,18,41,,,39,CLR:00,24.78,10,32,20,5,,
2022-02-14 10:15:00,18,41,,,39,CLR:00,24.78,10,32,30,5,,
2022-02-14 10:35:00,19,41,,,42,CLR:00,24.78,10,32,310,5,,
2022-02-14 10:55:00,19,41,,,42,CLR:00,24.77,10,32,340,5,,
2022-02-14 11:15:00,21,41,,,45,CLR:00,24.77,10,33,340,3,,
2022-02-14 11:35:00,19,41,,,42,CLR:00,24.75,10,32,50,3,,
2022-02-14 11:55:00,19,43,,,39,CLR:00,24.74,10,33,0,0,,
2022-02-14 12:15:00,19,45,,,37,CLR:00,24.73,10,35,0,0,,
2022-02-14 12:35:00,19,45,,,37,CLR:00,24.7,10,35,340,3,,
2022-02-14 12:55:00,19,46,,,34,CLR:00,24.69,10,35,0,0,,
2022-02-14 13:15:00,21,46,,,37,CLR:00,24.68,10,36,0,0,,
2022-02-14 13:35:00,23,48,,,37,CLR:00,24.67,10,37,320,3,,
2022-02-14 13:55:00,23,48,,,37,CLR:00,24.66,10,37,310,3,,
2022-02-14 14:15:00,23,45,,,42,CLR:00,24.65,10,36,340,3,,
2022-02-14 14:35:00,23,45,,,42,CLR:00,24.64,10,36,0,0,,
2022-02-14 14:55:00,25,45,,,46,CLR:00,24.63,10,36,360,3,,
2022-02-14 15:15:00,23,46,,,40,CLR:00,24.63,10,36,360,3,,
2022-02-14 15:35:00,25,46,,,43,CLR:00,24.62,10,37,0,0,,
2022-02-14 15:55:00,25,46,,,43,CLR:00,24.62,10,37,100,6,,
2022-02-14 16:15:00,25,46,,,43,CLR:00,24.62,10,37,90,5,,
2022-02-14 16:35:00,27,48,,,43,CLR:00,24.62,10,39,340,3,,
2022-02-14 16:55:00,27,46,,,46,CLR:00,24.6,10,38,0,0,,
2022-02-14 17:15:00,27,45,,,49,CLR:00,24.6,10,37,0,0,,
2022-02-14 17:35:00,27,43,,,53,CLR:00,24.6,10,36,0,0,,
2022-02-14 17:55:00,27,43,,,53,CLR:00,24.61,10,36,50,3,,
2022-02-14 18:15:00,28,41,,,61,CLR:00,24.61,10,35,320,5,,
2022-02-14 18:35:00,27,41,,,57,CLR:00,24.61,10,35,0,0,,
2022-02-14 18:55:00,27,41,,,57,CLR:00,24.6,10,35,0,0,,
2022-02-14 19:15:00,25,39,,,56,CLR:00,24.59,10,33,0,0,,
2022-02-14 19:35:00,25,39,,,56,CLR:00,24.6,10,33,0,0,,
2022-02-14 19:55:00,25,37,,,60,CLR:00,24.58,10,32,20,5,,
2022-02-14 20:15:00,23,37,,,56,CLR:00,24.58,10,31,340,3,,
2022-02-14 20:35:00,23,37,,,56,CLR:00,24.58,10,31,250,3,,
2022-02-14 20:55:00,23,37,,,56,CLR:00,24.58,10,31,250,6,,
2022-02-14 21:15:00,23,37,,,56,CLR:00,24.58,10,31,0,0,,
2022-02-14 21:35:00,23,37,,,56,CLR:00,24.58,10,31,340,7,,
2022-02-14 21:55:00,21,36,,,56,CLR:00,24.57,10,30,170,3,,
2022-02-14 22:15:00,25,36,,,65,CLR:00,24.57,10,32,0,0,,
2022-02-14 22:35:00,23,36,,,60,CLR:00,24.56,10,31,0,0,,
2022-02-14 22:55:00,23,34,,,65,CLR:00,24.55,10,30,260,3,,
2022-02-14 23:15:00,16,41,,,36,CLR:00,24.55,10,31,270,5,,
2022-02-14 23:35:00,9,45,,,23,CLR:00,24.55,10,32,230,9,,
2022-02-14 23:55:00,9,45,,,23,CLR:00,24.54,10,32,230,11,,
2022-02-14 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,655,1735
2022-02-15 0:15:00,9,45,,,23,CLR:00,24.54,10,32,230,9,,
2022-02-15 0:35:00,9,43,,,24,CLR:00,24.54,10,31,260,9,,
2022-02-15 0:55:00,9,43,,,24,CLR:00,24.53,10,31,220,6,,
2022-02-15 1:15:00,10,41,,,28,CLR:00,24.52,10,30,250,8,,
2022-02-15 1:35:00,9,41,,,26,CLR:00,24.51,10,30,210,6,,
2022-02-15 1:55:00,9,41,,,26,CLR:00,24.5,10,30,240,7,,
2022-02-15 2:15:00,12,36,,,38,CLR:00,24.5,10,28,0,0,,
2022-02-15 2:35:00,10,36,,,35,CLR:00,24.5,10,27,0,0,,
2022-02-15 2:55:00,12,36,,,38,CLR:00,24.49,10,28,0,0,,
2022-02-15 3:15:00,9,37,,,30,CLR:00,24.49,10,27,290,5,,
2022-02-15 3:35:00,10,36,,,35,CLR:00,24.49,10,27,0,0,,
2022-02-15 3:55:00,9,37,,,30,CLR:00,24.48,10,27,0,0,,
2022-02-15 4:15:00,9,37,,,30,CLR:00,24.48,10,27,240,3,,
2022-02-15 4:35:00,10,37,,,33,CLR:00,24.47,10,28,0,0,,
2022-02-15 4:55:00,10,37,,,33,CLR:00,24.47,10,28,0,0,,
2022-02-15 5:15:00,10,37,,,33,CLR:00,24.47,10,28,0,0,,
2022-02-15 5:35:00,5,46,,,18,CLR:00,24.46,10,32,180,5,,
2022-02-15 5:55:00,9,41,,,26,CLR:00,24.45,10,30,0,0,,
2022-02-15 6:15:00,10,37,,,33,CLR:00,24.45,10,28,140,6,,
2022-02-15 6:35:00,10,34,,,38,CLR:00,24.45,10,26,310,3,,
2022-02-15 6:55:00,10,36,,,35,CLR:00,24.45,10,27,0,0,,
2022-02-15 7:15:00,10,36,,,35,CLR:00,24.44,10,27,350,5,,
2022-02-15 7:35:00,10,36,,,35,CLR:00,24.44,10,27,360,5,,
2022-02-15 7:55:00,12,37,,,35,CLR:00,24.44,10,28,30,7,,
2022-02-15 8:15:00,12,39,,,33,CLR:00,24.45,10,29,10,3,,
2022-02-15 8:35:00,12,41,,,31,CLR:00,24.45,10,30,20,5,,
2022-02-15 8:55:00,14,39,,,36,CLR:00,24.45,10,30,50,5,,
2022-02-15 9:15:00,16,39,,,39,CLR:00,24.45,10,30,0,0,,
2022-02-15 9:35:00,14,41,,,33,CLR:00,24.45,10,31,0,0,,
2022-02-15 9:55:00,18,41,,,39,CLR:00,24.45,10,32,10,5,,
2022-02-15 10:15:00,18,43,,,36,CLR:00,24.44,,33,0,0,,
2022-02-15 10:35:00,18,45,0.04,,34,CLR:00,24.44,10,34,0,0,,
2022-02-15 10:55:00,19,46,0.04,,34,CLR:00,24.44,10,35,50,5,,
2022-02-15 11:15:00,19,48,,,32,CLR:00,24.43,10,36,0,0,,
