DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset
2022-02-01T07:15:00,12,28,,,51,CLR:00,24.66,10,23,000,,0,,
2022-02-01T07:35:00,12,28,,,51,CLR:00,24.66,10,23,150,,5,,
2022-02-01T07:55:00,12,28,,,51,SCT:04 110,24.66,10,23,140,,3,,
2022-02-01T08:15:00,12,28,,,51,SCT:04 110,24.67,10,23,000,,0,,
2022-02-01T08:35:00,14,30,,,51,SCT:04 60 SCT:04 100,24.67,10,24,000,,0,,
2022-02-01T08:55:00,12,30,,,47,SCT:04 60 SCT:04 100,24.67,10,24,130,,8,,
2022-02-01T09:15:00,12,30,,,47,SCT:04 50 BKN:07 60 BKN:07 90,24.67,10,24,130,20,10,,
2022-02-01T09:35:00,12,30,,,47,BKN:07 50 OVC:08 65,24.67,10,24,130,18,11,,
2022-02-01T09:55:00,9,30,,,40,SCT:04 50 OVC:08 65,24.67,10,23,110,16,11,,
2022-02-01T10:15:00,10,32,,,40,BKN:07 44 BKN:07 50 OVC:08 65,24.67,10,25,110,,10,,
2022-02-01T10:35:00,9,32,,,37,OVC:08 42,24.67,10,24,120,,7,,
2022-02-01T10:55:00,9,32,,,37,OVC:08 41,24.66,10,24,090,,7,,
2022-02-01T11:15:00,9,32,,,37,SCT:04 42 OVC:08 65,24.66,10,24,110,,3,,
2022-02-01T11:35:00,9,32,,,37,SCT:04 46 OVC:08 60,24.64,10,24,060,,8,,
2022-02-01T11:55:00,12,32,,,44,SCT:04 47 OVC:08 55,24.63,10,25,060,,7,,
2022-02-01T12:15:00,12,32,,,44,SCT:04 39 OVC:08 47,24.63,10,25,060,,10,,
2022-02-01T12:35:00,12,32,,,44,OVC:08 35,24.63,10,25,080,,7,,
2022-02-01T12:55:00,14,30,,,51,SCT:04 24 OVC:08 31,24.62,10,24,040,,8,,
2022-02-01T13:15:00,14,30,,,51,SCT:04 24 OVC:08 32,24.61,10,24,100,,6,,
2022-02-01T13:35:00,14,30,,,51,OVC:08 32,24.61,10,24,070,,7,,
2022-02-01T13:55:00,18,28,,,64,BKN:07 25 OVC:08 30,24.61,10,24,020,,10,,
2022-02-01T14:15:00,19,28,,-SN:03 |SN |,69,SCT:04 15 OVC:08 23,24.61,4,25,050,,6,,
2022-02-01T14:35:00,19,28,,-SN:03 |SN |,69,OVC:08 18,24.61,4,25,030,,7,,
2022-02-01T14:55:00,19,27,,-SN:03 |SN |,74,OVC:08 17,24.61,2.5,24,040,,5,,
2022-02-01T15:15:00,19,27,,-SN:03 |SN |,74,BKN:07 12 OVC:08 19,24.61,2,24,040,,5,,
2022-02-01T15:35:00,23,27,,-SN:03 |SN |,86,OVC:08 12,24.62,1.25,26,040,,5,,
2022-02-01T15:55:00,23,27,,-SN:03 |SN |,86,OVC:08 10,24.62,1.75,26,030,,5,,
2022-02-01T16:15:00,23,27,,-SN:03 |SN |,86,OVC:08 10,24.63,1.5,26,050,,3,,
2022-02-01T16:35:00,23,27,,-SN:03 |SN |,86,OVC:08 8,24.63,0.75,26,030,,5,,
2022-02-01T16:55:00,23,25,,-SN:03 |SN |,93,OVC:08 8,24.63,0.75,24,360,,5,,
2022-02-01T17:15:00,23,25,,-SN:03 |SN |,93,OVC:08 6,24.63,0.75,24,030,,3,,
2022-02-01T17:35:00,23,25,0.01,* |* |*,93,BKN:07 6 OVC:08 12,24.63,NaN,24,000,,0,,
2022-02-01T17:55:00,23,25,0.01,-SN:03 |SN |,93,OVC:08 8,24.64,1.5,24,000,,0,,
2022-02-01T18:15:00,23,25,0.01,* |* |*,93,OVC:08 8,24.65,NaN,24,000,,0,,
2022-02-01T18:35:00,23,25,0.01,* |* |*,93,OVC:08 6,24.65,NaN,24,000,,0,,
2022-02-01T18:55:00,23,25,0.02,* |* |*,93,OVC:08 6,24.66,NaN,24,350,,3,,
2022-02-01T19:15:00,23,25,0.01,* |* |*,93,OVC:08 6,24.66,NaN,24,030,,3,,
2022-02-01T19:35:00,23,25,0.02,* |* |*,93,OVC:08 6,24.66,NaN,24,060,,3,,
2022-02-01T19:55:00,23,25,0.02,-SN:03 |SN |,93,OVC:08 6,24.67,1.25,24,000,,0,,
2022-02-01T20:15:00,23,25,0.01,-SN:03 |SN |,93,OVC:08 6,24.66,1.25,24,080,,5,,
2022-02-01T20:35:00,23,25,0.02,-SN:03 |SN |,93,OVC:08 6,24.67,1.25,24,000,,0,,
2022-02-01T20:55:00,23,25,0.03,* |* |*,93,OVC:08 4,24.67,NaN,24,030,,5,,
2022-02-01T21:15:00,23,23,,-SN:03 |SN |,100,OVC:08 4,24.67,1,23,070,,7,,
2022-02-01T21:35:00,23,23,0.01,* |* |*,100,OVC:08 4,24.67,NaN,23,070,,7,,
2022-02-01T21:55:00,23,23,0.01,* |* |*,100,OVC:08 4,24.67,NaN,23,060,,6,,
2022-02-01T22:15:00,21,21,0.01,* |* |*,100,OVC:08 4,24.68,NaN,21,070,,7,,
2022-02-01T22:35:00,19,19,0.01,-SN:03 |SN |,100,OVC:08 6,24.69,2,19,030,,11,,
2022-02-01T22:55:00,19,19,0.01,* |* |*,100,OVC:08 4,24.7,NaN,19,030,,11,,
2022-02-01T23:15:00,18,19,,* |* |*,93,OVC:08 2,24.71,NaN,19,040,,11,,
2022-02-01T23:35:00,18,18,,+SN:03 s |SN s |,100,OVC:08 2,24.7,0.5,18,350,16,10,,
2022-02-01T23:55:00,14,18,0.01,-SN:03 |SN |,86,OVC:08 2,24.71,1.25,17,020,20,8,,
2022-02-01T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0710,1720
2022-02-02T00:15:00,14,18,,-SN:03 |SN |,86,OVC:08 4,24.71,1.25,17,010,,11,,
2022-02-02T00:35:00,14,16,,-SN:03 |SN |,93,OVC:08 4,24.72,1.5,15,360,,10,,
2022-02-02T00:55:00,12,14,,-SN:03 |SN |,92,OVC:08 6,24.72,2,13,360,,10,,
2022-02-02T01:15:00,12,14,,-SN:03 |SN |,92,OVC:08 6,24.72,1.75,13,360,,7,,
2022-02-02T01:35:00,12,14,,-SN:03 |SN |,92,OVC:08 6,24.71,3,13,340,,5,,
2022-02-02T01:55:00,12,14,,-SN:03 |SN |,92,OVC:08 8,24.71,1.75,13,340,,6,,
2022-02-02T02:15:00,12,14,,-SN:03 |SN |,92,BKN:07 8 OVC:08 12,24.72,3,13,350,,5,,
2022-02-02T02:35:00,12,14,0.01,-SN:03 |SN |,92,OVC:08 12,24.71,2.5,13,360,,5,,
2022-02-02T02:55:00,12,14,0.01,-SN:03 |SN |,92,OVC:08 11,24.72,2.5,13,340,,3,,
2022-02-02T03:15:00,12,14,,-SN:03 |SN |,92,OVC:08 9,24.71,2.5,13,350,,5,,
2022-02-02T03:35:00,10,12,,-SN:03 |SN |,92,OVC:08 7,24.71,1.75,11,360,,6,,
2022-02-02T03:55:00,10,12,,-SN:03 |SN |,92,BKN:07 7 OVC:08 12,24.71,1.75,11,350,,5,,
2022-02-02T04:15:00,10,12,,-SN:03 |SN |,92,OVC:08 11,24.71,1.75,11,350,,6,,
2022-02-02T04:35:00,10,12,,-SN:03 |SN |,92,SCT:04 11 SCT:04 20 OVC:08 55,24.71,1.25,11,330,,5,,
2022-02-02T04:55:00,10,12,,-SN:03 |SN |,92,SCT:04 18 BKN:07 27 OVC:08 55,24.72,1.25,11,340,,5,,
2022-02-02T05:15:00,9,12,,-SN:03 |SN |,85,OVC:08 12,24.72,1.75,11,330,,5,,
2022-02-02T05:35:00,9,12,,-SN:03 |SN |,85,OVC:08 8,24.72,1.25,11,330,,6,,
2022-02-02T05:55:00,9,10,,* |* |*,92,BKN:07 8 BKN:07 12 OVC:08 39,24.72,NaN,10,330,,5,,
2022-02-02T06:15:00,9,10,,-SN:03 |SN |,92,SCT:04 39 OVC:08 46,24.73,2,10,320,,5,,
2022-02-02T06:35:00,9,10,,-SN:03 |SN |,92,OVC:08 46,24.73,1.75,10,320,,5,,
2022-02-02T06:55:00,9,10,,-SN:03 |SN |,92,BKN:07 29 OVC:08 44,24.73,1.75,10,320,,5,,
2022-02-02T07:15:00,9,10,,-SN:03 |SN |,92,OVC:08 31,24.73,1.25,10,320,,3,,
2022-02-02T07:35:00,9,10,,-SN:03 |SN |,92,OVC:08 28,24.74,1,10,330,,5,,
2022-02-02T07:55:00,9,10,,-SN:03 |SN |,92,BKN:07 21 OVC:08 32,24.75,1,10,340,,3,,
2022-02-02T08:15:00,9,12,,-SN:03 |SN |,85,SCT:04 19 OVC:08 32,24.75,1.25,11,350,,6,,
2022-02-02T08:35:00,9,12,,-SN:03 |SN |,85,OVC:08 32,24.76,2.5,11,350,,6,,
2022-02-02T08:55:00,9,12,,-SN:03 |SN |,85,OVC:08 36,24.77,2,11,350,,6,,
2022-02-02T09:15:00,9,12,,-SN:03 |SN |,85,OVC:08 38,24.77,1.5,11,350,,8,,
2022-02-02T09:35:00,9,12,,-SN:03 |SN |,85,OVC:08 40,24.77,2,11,350,,8,,
2022-02-02T09:55:00,9,12,,-SN:03 |SN |,85,SCT:04 11 OVC:08 40,24.77,2,11,350,,6,,
2022-02-02T10:15:00,9,14,,-SN:03 |SN |,79,BKN:07 11 BKN:07 20 OVC:08 40,24.77,3,13,010,,6,,
2022-02-02T10:35:00,9,14,,-SN:03 |SN |,79,SCT:04 12 BKN:07 17 OVC:08 24,24.78,2.5,13,010,,7,,
2022-02-02T10:55:00,9,14,,-SN:03 |SN |,79,BKN:07 7 OVC:08 11,24.78,1,13,360,,8,,
2022-02-02T11:15:00,9,14,,-SN:03 |SN |,79,OVC:08 5,24.78,0.75,13,020,,9,,
2022-02-02T11:35:00,9,14,,-SN:03 |SN |,79,OVC:08 5,24.78,1,13,350,,10,,
2022-02-02T11:55:00,9,14,,-SN:03 |SN |,79,SCT:04 5 BKN:07 12 OVC:08 17,24.78,2.5,13,340,,9,,
2022-02-02T12:15:00,9,14,,-SN:03 |SN |,79,OVC:08 16,24.78,3,13,360,,9,,
2022-02-02T12:35:00,7,14,,-SN:03 |SN |,73,SCT:04 10 OVC:08 15,24.77,2,12,360,,8,,
2022-02-02T12:55:00,7,14,,-SN:03 |SN |,73,SCT:04 12 BKN:07 18 OVC:08 23,24.77,3,12,360,,8,,
2022-02-02T13:15:00,9,12,,-SN:03 |SN |,85,OVC:08 9,24.77,1,11,350,,8,,
2022-02-02T13:35:00,9,12,,-SN:03 |SN |,85,OVC:08 11,24.77,1.5,11,350,,7,,
2022-02-02T13:55:00,9,14,,-SN:03 |SN |,79,SCT:04 6 BKN:07 9 OVC:08 18,24.77,2,13,340,,8,,
2022-02-02T14:15:00,7,12,,-SN:03 |SN |,79,OVC:08 15,24.77,1.75,11,340,,8,,
2022-02-02T14:35:00,7,12,,-SN:03 |SN |,79,SCT:04 9 OVC:08 14,24.78,1.5,11,340,,7,,
2022-02-02T14:55:00,7,12,,-SN:03 |SN |,79,SCT:04 9 OVC:08 14,24.78,2,11,340,,8,,
2022-02-02T15:15:00,9,12,,-SN:03 |SN |,85,BKN:07 7 OVC:08 13,24.79,1,11,340,,7,,
2022-02-02T15:35:00,7,12,,-SN:03 |SN |,79,SCT:04 7 OVC:08 15,24.79,2,11,360,,6,,
2022-02-02T15:55:00,7,12,,-SN:03 |SN |,79,BKN:07 5 OVC:08 13,24.79,1,11,010,,8,,
2022-02-02T16:15:00,7,12,,-SN:03 |SN |,79,SCT:04 5 OVC:08 13,24.8,3,11,020,,6,,
2022-02-02T16:35:00,5,10,,-SN:03 |SN |,79,OVC:08 16,24.8,4,9,050,,8,,
2022-02-02T16:55:00,5,10,,-SN:03 |SN |,79,SCT:04 18 OVC:08 22,24.81,7,9,030,,8,,
2022-02-02T17:15:00,5,9,,-SN:03 |SN |,85,OVC:08 22,24.81,10,8,030,,7,,
2022-02-02T17:35:00,5,9,,-SN:03 |SN |,85,OVC:08 24,24.81,10,8,020,,8,,
2022-02-02T17:55:00,5,9,,-SN:03 |SN |,85,SCT:04 18 OVC:08 24,24.82,5,8,040,,8,,
2022-02-02T18:15:00,3,7,,-SN:03 |SN |,85,OVC:08 26,24.83,7,6,040,,5,,
2022-02-02T18:35:00,3,7,,-SN:03 |SN |,85,SCT:04 12 SCT:04 17 OVC:08 26,24.84,4,6,000,,0,,
2022-02-02T18:55:00,3,7,,-SN:03 |SN |,85,OVC:08 14,24.84,5,6,020,,3,,
2022-02-02T19:15:00,3,7,,-SN:03 |SN |,85,OVC:08 14,24.83,5,6,050,,3,,
2022-02-02T19:35:00,3,5,,-SN:03 |SN |,92,BKN:07 16 OVC:08 24,24.84,5,5,040,,3,,
2022-02-02T19:55:00,3,5,,-SN:03 |SN |,92,SCT:04 11 OVC:08 21,24.84,7,5,040,,3,,
2022-02-02T20:15:00,3,5,,-SN:03 |SN |,92,SCT:04 11 OVC:08 21,24.85,7,5,050,,3,,
2022-02-02T20:35:00,3,5,,-SN:03 |SN |,92,BKN:07 13 OVC:08 21,24.85,7,5,050,,3,,
2022-02-02T20:55:00,3,5,,-SN:03 |SN |,92,OVC:08 15,24.85,5,5,060,,5,,
2022-02-02T21:15:00,3,5,,-SN:03 |SN |,92,BKN:07 17 OVC:08 22,24.85,7,5,050,,3,,
2022-02-02T21:35:00,3,5,,-SN:03 |SN |,92,OVC:08 17,24.85,10,5,050,,3,,
2022-02-02T21:55:00,1,5,,-SN:03 |SN |,85,OVC:08 17,24.85,5,4,100,,5,,
2022-02-02T22:15:00,1,5,,-SN:03 |SN |,85,OVC:08 19,24.85,10,4,040,,3,,
2022-02-02T22:35:00,1,3,,-SN:03 |SN |,92,OVC:08 19,24.85,7,3,000,,0,,
2022-02-02T22:55:00,1,3,,-SN:03 |SN |,92,OVC:08 19,24.84,5,3,060,,3,,
2022-02-02T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0709,1721
2022-02-03T01:55:00,-6,-2,,SN:03 s |SN s |s,84,VV:09 5,24.8,0.5,-3,000,,0,,
2022-02-03T02:15:00,-4,0,,,84,CLR:00,24.8,10,-1,000,,0,,
2022-02-03T02:35:00,-6,-2,,-SN:03 |SN |,84,CLR:00,24.8,5,-3,000,,0,,
2022-02-03T02:55:00,-6,-2,,,84,CLR:00,24.8,10,-3,000,,0,,
2022-02-03T03:15:00,-6,-2,,,84,CLR:00,24.79,10,-3,000,,0,,
2022-02-03T03:35:00,-6,-2,,,84,CLR:00,24.79,10,-3,000,,0,,
2022-02-03T03:55:00,-6,-4,,,92,CLR:00,24.79,10,-4,000,,0,,
2022-02-03T04:15:00,-8,-4,,,84,CLR:00,24.79,10,-5,000,,0,,
2022-02-03T04:35:00,-8,-4,,,84,CLR:00,24.79,10,-5,000,,0,,
2022-02-03T04:55:00,-6,-4,,,92,CLR:00,24.79,10,-4,000,,0,,
2022-02-03T05:15:00,-8,-4,,,84,CLR:00,24.78,10,-5,000,,0,,
2022-02-03T05:35:00,-8,-4,,,84,CLR:00,24.79,10,-5,000,,0,,
2022-02-03T05:55:00,-8,-4,,,84,CLR:00,24.79,10,-5,000,,0,,
2022-02-03T06:15:00,-8,-4,,,84,CLR:00,24.79,10,-5,000,,0,,
2022-02-03T06:35:00,-8,-4,,,84,CLR:00,24.79,10,-5,000,,0,,
2022-02-03T06:55:00,-8,-4,,,84,CLR:00,24.79,10,-5,000,,0,,
2022-02-03T07:15:00,-8,-4,,,84,CLR:00,24.8,10,-5,000,,0,,
2022-02-03T07:35:00,-8,-4,,BR:1 ||,84,CLR:00,24.8,3,-5,000,,0,,
2022-02-03T07:55:00,-8,-4,,-SN:03 |SN |,84,VV:09 7,24.81,1,-5,000,,0,,
2022-02-03T08:15:00,-6,-2,,-SN:03 |SN |,84,VV:09 7,24.81,1.5,-3,000,,0,,
2022-02-03T08:35:00,-2,1,,BR:1 ||,85,CLR:00,24.81,3,0,000,,0,,
2022-02-03T08:55:00,-2,1,,BR:1 ||,85,VV:09 7,24.81,1.5,0,000,,0,,
2022-02-03T09:15:00,0,1,,,92,CLR:00,24.81,10,1,000,,0,,
2022-02-03T09:35:00,0,3,,,85,CLR:00,24.81,10,2,000,,0,,
2022-02-03T09:55:00,1,5,,,85,CLR:00,24.81,10,4,000,,0,,
2022-02-03T10:15:00,1,5,,,85,CLR:00,24.81,10,4,350,,3,,
2022-02-03T10:35:00,1,7,,,78,CLR:00,24.81,10,6,340,,3,,
2022-02-03T10:55:00,1,9,,,72,CLR:00,24.81,10,7,000,,0,,
2022-02-03T11:15:00,1,10,,,67,CLR:00,24.81,10,8,000,,0,,
2022-02-03T11:35:00,1,12,,,62,CLR:00,24.8,10,9,000,,0,,
2022-02-03T11:55:00,3,12,,,67,CLR:00,24.8,10,10,000,,0,,
2022-02-03T12:15:00,3,14,,,62,CLR:00,24.79,10,11,000,,0,,
2022-02-03T12:35:00,3,14,,,62,CLR:00,24.79,10,11,350,,5,,
2022-02-03T12:55:00,3,16,,,57,CLR:00,24.79,10,13,000,,0,,
2022-02-03T13:15:00,3,18,,,53,CLR:00,24.79,10,14,000,,0,,
2022-02-03T13:35:00,3,18,,,53,CLR:00,24.79,10,14,020,,3,,
2022-02-03T13:55:00,5,19,,,53,CLR:00,24.79,10,15,000,,0,,
2022-02-03T14:15:00,3,18,,,53,CLR:00,24.79,10,14,000,,0,,
2022-02-03T14:35:00,5,19,,,53,CLR:00,24.79,10,15,000,,0,,
2022-02-03T14:55:00,5,19,,,53,CLR:00,24.8,10,15,000,,0,,
2022-02-03T15:15:00,5,19,,,53,CLR:00,24.8,10,15,000,,0,,
2022-02-03T15:35:00,5,19,,,53,CLR:00,24.81,10,15,000,,0,,
2022-02-03T15:55:00,5,19,,,53,CLR:00,24.82,10,15,000,,0,,
2022-02-03T16:15:00,5,18,,,58,CLR:00,24.83,10,14,000,,0,,
2022-02-03T16:35:00,5,18,,,58,CLR:00,24.83,10,14,000,,0,,
2022-02-03T16:55:00,7,18,,,62,CLR:00,24.82,10,15,000,,0,,
2022-02-03T17:15:00,5,14,,,67,CLR:00,24.83,10,12,050,,5,,
2022-02-03T17:35:00,3,10,,,72,CLR:00,24.85,10,8,010,,3,,
2022-02-03T17:55:00,3,10,,,72,CLR:00,24.85,10,8,000,,0,,
2022-02-03T18:15:00,3,10,,,72,CLR:00,24.86,10,8,000,,0,,
2022-02-03T18:35:00,3,10,,,72,CLR:00,24.87,10,8,000,,0,,
2022-02-03T18:55:00,5,10,,,79,CLR:00,24.86,10,9,000,,0,,
2022-02-03T19:15:00,5,10,,,79,CLR:00,24.87,10,9,140,,3,,
2022-02-03T19:35:00,5,10,,,79,CLR:00,24.87,10,9,000,,0,,
2022-02-03T19:55:00,5,10,,,79,CLR:00,24.88,10,9,000,,0,,
2022-02-03T20:15:00,3,7,,,85,CLR:00,24.89,10,6,000,,0,,
2022-02-03T20:35:00,3,7,,,85,CLR:00,24.9,10,6,000,,0,,
2022-02-03T20:55:00,5,9,,,85,CLR:00,24.9,10,8,000,,0,,
2022-02-03T21:15:00,5,9,,,85,CLR:00,24.9,10,8,000,,0,,
2022-02-03T21:35:00,5,9,,,85,CLR:00,24.9,10,8,000,,0,,
2022-02-03T21:55:00,3,7,,,85,CLR:00,24.9,10,6,000,,0,,
2022-02-03T22:15:00,3,5,,,92,CLR:00,24.91,10,5,000,,0,,
2022-02-03T22:35:00,3,7,,,85,CLR:00,24.91,10,6,000,,0,,
2022-02-03T22:55:00,5,9,,,85,CLR:00,24.91,10,8,310,,5,,
2022-02-03T23:15:00,7,10,,,85,CLR:00,24.92,10,9,000,,0,,
2022-02-03T23:35:00,5,9,,,85,CLR:00,24.92,10,8,000,,0,,
2022-02-03T23:55:00,3,7,,,85,CLR:00,24.93,10,6,200,,3,,
2022-02-03T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0708,1722
2022-02-04T00:15:00,5,9,,,85,CLR:00,24.93,10,8,210,,3,,
2022-02-04T00:35:00,7,10,,,85,CLR:00,24.93,10,9,000,,0,,
2022-02-04T00:55:00,7,10,,,85,CLR:00,24.93,10,9,000,,0,,
2022-02-04T01:15:00,7,10,,,85,CLR:00,24.94,10,9,000,,0,,
2022-02-04T01:35:00,5,10,,,79,CLR:00,24.93,10,9,000,,0,,
2022-02-04T01:55:00,3,7,,,85,CLR:00,24.94,10,6,140,,3,,
2022-02-04T02:15:00,5,10,,,79,CLR:00,24.94,10,9,000,,0,,
2022-02-04T02:35:00,0,5,,,78,CLR:00,24.95,10,4,330,,5,,
2022-02-04T02:55:00,5,9,,,85,CLR:00,24.95,10,8,000,,0,,
2022-02-04T03:15:00,5,10,,,79,CLR:00,24.96,10,9,000,,0,,
2022-02-04T03:35:00,7,10,,,85,CLR:00,24.96,10,9,000,,0,,
2022-02-04T03:55:00,7,10,,,85,CLR:00,24.96,10,9,210,,3,,
2022-02-04T04:15:00,5,10,,,79,CLR:00,24.96,10,9,000,,0,,
2022-02-04T04:35:00,5,10,,,79,CLR:00,24.96,10,9,000,,0,,
2022-02-04T04:55:00,7,10,,,85,CLR:00,24.96,10,9,120,,3,,
2022-02-04T05:15:00,5,10,,,79,CLR:00,24.97,10,9,000,,0,,
2022-02-04T05:35:00,5,9,,,85,CLR:00,24.99,10,8,300,,5,,
2022-02-04T05:55:00,3,9,,,78,CLR:00,25.01,10,8,340,,3,,
2022-02-04T06:15:00,5,10,,,79,CLR:00,25.01,10,9,330,,3,,
2022-02-04T06:35:00,7,10,,,85,CLR:00,25.01,10,9,230,,3,,
2022-02-04T06:55:00,5,10,,,79,CLR:00,25.01,10,9,190,,6,,
2022-02-04T07:15:00,7,12,,,79,CLR:00,25.02,10,11,000,,0,,
2022-02-04T07:35:00,7,10,,,85,CLR:00,25.02,10,9,210,,7,,
2022-02-04T07:55:00,9,14,,,79,CLR:00,25.02,10,13,220,,3,,
2022-02-04T08:15:00,10,18,,,73,CLR:00,25.02,10,16,210,,7,,
2022-02-04T08:35:00,9,23,,,54,CLR:00,25.02,10,19,180,,6,,
2022-02-04T08:55:00,10,25,,,54,CLR:00,25.01,10,20,150,,5,,
2022-02-04T09:15:00,12,28,,,51,CLR:00,25.01,10,23,160,,3,,
2022-02-04T09:35:00,9,30,,,40,CLR:00,25.01,10,23,150,,3,,
2022-02-04T09:55:00,7,32,,,34,CLR:00,25.02,10,24,140,,6,,
2022-02-04T10:15:00,5,32,,,32,CLR:00,25.02,10,24,140,,5,,
2022-02-04T10:35:00,5,34,,,29,CLR:00,25.02,10,25,160,,5,,
2022-02-04T10:55:00,5,34,,,29,CLR:00,25.01,10,25,140,,6,,
2022-02-04T11:15:00,7,34,,,32,CLR:00,24.99,10,25,140,,8,,
2022-02-04T11:35:00,10,34,,,38,CLR:00,24.99,10,26,140,,7,,
2022-02-04T11:55:00,10,34,,,38,CLR:00,24.97,10,26,140,,8,,
2022-02-04T12:15:00,10,34,,,38,CLR:00,24.96,10,26,150,,8,,
2022-02-04T12:35:00,10,36,,,35,CLR:00,24.96,10,27,150,,8,,
2022-02-04T12:55:00,10,36,,,35,CLR:00,24.95,10,27,160,,9,,
2022-02-04T13:15:00,9,36,,,32,CLR:00,24.95,10,27,160,,9,,
2022-02-04T13:35:00,10,37,,,33,CLR:00,24.95,10,28,150,,7,,
2022-02-04T13:55:00,10,37,,,33,CLR:00,24.94,10,28,140,,7,,
2022-02-04T14:15:00,10,37,,,33,CLR:00,24.93,10,28,130,,7,,
2022-02-04T14:35:00,10,39,,,30,CLR:00,24.93,10,29,140,,5,,
2022-02-04T14:55:00,10,37,,,33,CLR:00,24.93,10,28,130,,6,,
2022-02-04T15:15:00,12,39,,,33,CLR:00,24.93,10,29,150,,5,,
2022-02-04T15:35:00,12,39,,,33,CLR:00,24.92,10,29,170,,3,,
2022-02-04T15:55:00,12,37,,,35,CLR:00,24.92,10,28,150,,6,,
2022-02-04T16:15:00,12,37,,,35,CLR:00,24.92,10,28,000,,0,,
2022-02-04T16:35:00,12,37,,,35,CLR:00,24.92,10,28,000,,0,,
2022-02-04T16:55:00,12,37,,,35,CLR:00,24.92,10,28,350,,5,,
2022-02-04T17:15:00,12,32,,,44,CLR:00,24.91,10,25,000,,0,,
2022-02-04T17:35:00,12,32,,,44,CLR:00,24.91,10,25,000,,0,,
2022-02-04T17:55:00,12,32,,,44,CLR:00,24.91,10,25,000,,0,,
2022-02-04T18:15:00,12,30,,,47,CLR:00,24.91,10,24,000,,0,,
2022-02-04T18:35:00,14,28,,,55,CLR:00,24.91,10,23,000,,0,,
2022-02-04T18:55:00,16,28,,,59,CLR:00,24.91,10,24,000,,0,,
2022-02-04T19:15:00,18,28,,,64,CLR:00,24.91,10,24,000,,0,,
2022-02-04T19:35:00,18,27,,,69,CLR:00,24.9,10,24,000,,0,,
2022-02-04T19:55:00,18,27,,,69,CLR:00,24.9,10,24,000,,0,,
2022-02-04T20:15:00,18,25,,,74,CLR:00,24.9,10,23,000,,0,,
2022-02-04T20:35:00,19,25,,,80,CLR:00,24.89,10,23,000,,0,,
2022-02-04T20:55:00,19,23,,,86,CLR:00,24.89,10,22,000,,0,,
2022-02-04T21:15:00,18,21,,,86,CLR:00,24.88,10,20,000,,0,,
2022-02-04T21:35:00,14,21,,,74,CLR:00,24.87,10,19,340,,5,,
2022-02-04T21:55:00,14,21,,,74,CLR:00,24.87,10,19,000,,0,,
2022-02-04T22:15:00,12,21,,,68,CLR:00,24.86,10,18,000,,0,,
2022-02-04T22:35:00,18,21,,,86,CLR:00,24.86,10,20,190,,5,,
2022-02-04T22:55:00,18,21,,,86,CLR:00,24.86,10,20,210,,6,,
2022-02-04T23:15:00,18,23,,,80,CLR:00,24.85,10,21,000,,0,,
2022-02-04T23:35:00,18,21,,,86,CLR:00,24.85,10,20,200,,5,,
2022-02-04T23:55:00,18,21,,,86,CLR:00,24.84,10,20,170,,3,,
2022-02-04T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0707,1724
2022-02-05T00:15:00,16,21,,,80,CLR:00,24.83,10,19,000,,0,,
2022-02-05T00:35:00,18,25,,,74,CLR:00,24.83,10,23,000,,0,,
2022-02-05T00:55:00,16,23,,,74,CLR:00,24.81,10,21,300,,3,,
2022-02-05T01:15:00,14,28,,,55,CLR:00,24.81,10,23,340,,5,,
2022-02-05T01:35:00,14,27,,,59,CLR:00,24.8,10,23,200,,3,,
2022-02-05T01:55:00,14,30,,,51,CLR:00,24.79,10,24,000,,0,,
2022-02-05T02:15:00,14,30,,,51,CLR:00,24.77,10,24,180,,5,,
2022-02-05T02:35:00,12,32,,,44,CLR:00,24.76,10,25,000,,0,,
2022-02-05T02:55:00,10,32,,,40,CLR:00,24.75,10,25,000,,0,,
2022-02-05T03:15:00,10,34,,,38,CLR:00,24.75,10,26,130,,3,,
2022-02-05T03:35:00,10,32,,,40,CLR:00,24.76,10,25,000,,0,,
2022-02-05T03:55:00,12,30,,,47,CLR:00,24.77,10,24,320,,3,,
2022-02-05T04:15:00,10,32,,,40,CLR:00,24.75,10,25,150,,3,,
2022-02-05T04:35:00,12,30,,,47,CLR:00,24.77,10,24,260,,7,,
2022-02-05T04:55:00,12,30,,,47,CLR:00,24.77,10,24,000,,0,,
2022-02-05T05:15:00,12,34,,,41,CLR:00,24.77,10,26,270,,8,,
2022-02-05T05:35:00,9,37,,,30,CLR:00,24.77,10,27,270,,11,,
2022-02-05T05:55:00,7,41,,,24,CLR:00,24.79,10,29,280,23,17,,
2022-02-05T06:15:00,9,41,,,26,CLR:00,24.79,10,30,290,31,21,,
2022-02-05T06:35:00,5,41,,,22,CLR:00,24.78,10,29,300,*,10,,
